Although,اگر چه
As part of,بعنوان قسمتی از
Assess,ارزیابی کردن
Assessment,ارزیابی
Associated With,در ارتباط با
Bizarre,عجیب
Classification,طبقه بندی شده
Complaint,شکایت
Current,رایج
Depressed,افسرده
Disability,مختل کردن
Disorder,روزانه
Disturb,ویژگی ها
Diurnal ,شبیه
Features,غیرممکن
Identical,انزوا- کناره گیری
Impossible,متصل- مرتبط
Indirectly,به طور غیر مستقیم
Practitioner,متخصص ( پزشکی)
Screening,غربالگری
Seemingly ,ظاهرا
Selected,انتخاب شده
Serious,جدی
Suffered From,رنج کشیدن از
Measure,اندازه گیری
Myth,افسانه
Objectively,مبتنی بر واقعیات عینی- به صورت عددی
Observation ,مشاهده
occur,اتفاق افتادن-رخ‌دادن
Paramount ,برتر
Predictive,نشانگر بودن
Psychiatric,روان پزشک
Quality ,کیفیت
Recognizable ,قابل تشخیص
Reliable ,قابل اعتماد
similar ,شبیه
Somatic ,جسمی
Symptoms ,علائم
Vagueness ,ابهام
validity,اعتبار
Variation ,تنوع
Location,موقعیت مکانی
appear,"ظاهر شدن ، به نظر رسیدن"
assist,یاری کردن
assurance,اطمینان
attitude,رفتار
availability,دسترسی
compassion,دلسوزی
investigations,تحقیقات
logistics,مدیریت و برنامه ریزی و اجرا
major,عمده
outdoor,فضای بیرون از خانه
professionals,متخصصان
qualities,خصوصیات
Desire,اشتیاق داشتن
frightning,ترسناک
Gamut ,گام- حدود
High-tech neon‏,پرزشکی با تکنولوژِی بالا
Humanity,بشریت
indoor,فضای درون خانه
Scientific,علمی
Situations,موقعیتها
Surgeon,جراح
Survey,تحقیق
Sympathy,همدردی
Termed,نامیده شده
Adjust,"سازگار شدن، تنظیم کردن "
Altered,تغییر یافته
intensely,تغییر یافته
intensity ,سختی- شدت
Match,مسابقه -حریف
Modality,شرط چگونگی
Modulate ,تنظیم و کنترل کردن
Radiation,تابش
Radiotherapy,پرتو درمانی
Root ,ریشه
Slice,برش- قطعه
Therapy,درمان
Treatment,"درمان ، رفتار "
Various,گونا گون
Actual ,واقعی
Complexity,پیچیدگی
diverse,متفاوت
elaborate,توضیح دادن با جزئیات
Interpret ,تفسیر کردن
Nervous,عصبی
Neurones,سلول های عصبی
Nonspecific,غیر اختصاصی
Elude ,"گریختن از خطر یا مجازات، گیج و مبهوت کردن "
Evoke ,تحریک کردن
Evolve ,پیدایش و تکامل
Excite ,تحریک کردن
Frequency,تکرار
Gate ,دروازه- مدخل
Intensity,شدت
stimulus,محرک
Numerous,فراوان
Perception ,درک
Peripheral ,محیطی - دور از هرکز
Precise,دقیق
Professionals,متخصصین
Responses,پاسخ ها
Result in ,منجر شدن به
Variations,تنوع ها
Ability ,تواناییی
Confused ,گیج
Creative ,خلاقیت
Enjoyable ,لذت بخش
Experiment ,آزمایش
Imagination,تخیل
Incorporate ,نقش داشتن- شرکت داشتن- متحد کردن
Interact,اثر متقابل داشتن
Naturally,به طور طبیعی
Opportunity,فرصت
Playthings,وسیله بازی و سرگرمی
Relationships,روابط
Retain,حفظ کردن
Seriously,شدیداً - با جدیت
solution,راه حل
Transform,تغییر شکل یافتن
Admission ,پذیرش
Aware ,آگاه بودن
Behavior ,رفتار
Benefits ,مزایا
Chronic,مزمن
Heart,قلب
Huge,عظیم
Obstructive,ممانعت کننده - مسدود کننده
Prevention,پیشگیری
Project,تخمین زدن- پروژه
conclusion,نتیجه
diabetes,دیابت
Failure,شکست - ناتوانی
Fatty ,چرب
Financial,مالی
Pulmonary,تنفسی
Responsible,مسئول
Substantial,اساسی
Targeting ,مورد هدف قرار دادن
Vascular,عروقی
Average,میانگین: متوسط
cold- redden,سرما زده
Decline,کاهش زوال و تخریب
Delay ,تاخیر
Elderly,سالمند
Especially,خصوصا
Exception,استثنا
Incidence,بروز بیماری
Maturity ,بلوغ
Continues ,ر
Critical,حیاتی
Particulars,حقایق خاص
Reveal,اشکار کردن
Rise ,بالا امدن - افزايش
Sudden,ناگهانی
Susceptibility,استعداد. آسیب پذیری
Susceptible,مستعد. آسیب پذیر
Absorption,جذب
Application,کاربرد
Challenges,چالش ها
Contrast,تضاد
Definition,تعریف
Delivery,تحویل - بدنیا آوردن
Dimensions ,ابعاد
Distinguish,تشخیص دادن
Emerge ,پدیدار شدن
unvironmental,محیطی
individual,فرد- فردی
nanotubes,لوله های نانو
Nanowires ,سیم های نانو
oppose,مخالفت کردن
Otherwise ,در غیر اینصورت
Otherwise ,میتوانست
properties,خصوصیات
Reactivity,واکنش پذیری
refer to,اشاره کردن.رجاع دادن مراجعه کردن
self-assembled,خود منتاژ شونده
Societal ,اجتماعی
Therapies ,درمان ها
mibility,تحرک
monolayer,تک لایه
Nanomaterials,مواد نانو
Nanoparticles ,ذرات نانو
nanoscale,در مقیاس نانو
toxicity,سمیت
Two-dimensional,دوبعدی
Unique,منحصر به فرد
By virtue of,به واسطه
zero- mimensional,بدون بعد
Account for,مسئول بودن برای
Communities ,جوامع
Contain ,شامل‌شدن
Content ,محتوا
Curve ,انحنا
Damaged ,تخریب شده
Debatable,قابل بحث
Deposits ,رسوبات-ذخیر۰ها
dissolve,حل کردن- منحل کردن پارلمان یا ازدواج
Due to,به خاطر
Fat- free ,فاقد چربی
Fat- soluble,حلال در چربی
fatty tissues ,بافت های چربی
fed,تغذیه شده
Function ,عملکرد
hence,بنابراین
implay,به طور ضمنی اشاره کردن
in addition to,بعلاوه
Inflamed ,ملتهب شده
Insulating ,عایق بندی کردن
Located ,واقع شده
Nutritionists ,متخصصین تغذیه
Popularity ,شهرت
Prevent ,پیشگیری کردن
proportion,نسبت
Protective,محافظت کننده
Reproductive,تولیدمثلی
Rest of ,باقی‌مانده
Sources ,منابع
Stomach ,معده
Strategically ,به لحاظ استراتژیک
Texture ,متن- بافت
thus,پس- بنابراین
increasing,در حال افزایش
total,کل
vary,تفاوت داشتن
antidepressant,ضد افسردگی
Based on,بر پایه
Critical,"اساسی، انتقادی"
Deficiency,کمبود
Delayed,عقب یا به تاخیر افتاده
Deplete ,حذف کردن
Depression,افسردگی
Address,حل کردن مشکل -مورد خطاب قرار دادن- تاکید کردن
Association,ارتباط- مجمع
Background,پیش زمینه- زمینه
Broadening,گسترش دادن
Challenge,چالش
Characteristics,ویژگیها
Cognitive ,ذهنی
Complex,پیچیده
comprehension,دریافت - قوه ادراک
concentrated on,متمرکز روی
concerning,درارتباط با
Conducive to ,منجر شدن به
context,متن - زمینه
Framework,چهار چوب
Monoamines ,دارای یک گروه آمین
Neurotransmitters,انتقال دهنده های عصبی
Synapses,انتهای طناب عصبی
Translational ,قابل ترجمه -قابل تبدیل
Turnover ,برگشتن - گردش مالی- واژگون شدن
Effort,تلاش
Embody,در بر داشتن -مجسم کردن
Environment,محیط- شرایط - محیط زیست
Innovation,نوع آوری
Multi-faceted,چند وجهی
Nonetheless,با وجود این
Partially ,نسبتا
Perspective,چشم انداز
Presidential ,وابسه به رئیس جمهور
Prolific ,فراوان -زایا
Seminal,مربوط به اسپرم - ابتدایی
Significantly,به طور معنا دار- به طور چشمگیر
Sources ,منابع
Contribute to,نقش داشتن در
Creativity ,خلاقیت
Definition,تعریف
Disagreement,عدم توافق
Substantiated ,جا افتاده و ثابت شده
Theorists,تئوریسن ها
Variety,تنوع
Advantageous,مفید و سودمند
Advertising ,تبلیغ کردن
Aging ,پیری
Artificially ,به طور مصنوعی
At least,حداقل
Community ,جامعه
In every case ,در هر مورد
Independently ,به طور مستقل
Industry ,صنعت
Malfunction ,بد عمل کردن
Manipulation,کنترل‌یا دستکاری کردن
Material ,ماده
Miraculous ,معجزه آسا
Multiply ,تکثیر یافتن
Muscle wasting ,تحلیل عضله
Mutate,جهش یافتن
organelles,اندام ها
Congenital,مادر زادی
Defect,عیب - نقص
Insights,دیدگاه ها
Investigator,محقق
Counteract ,خنثی کردن - بی اثر کردن
Definitely ,قطعا
Density ,"چگالی، تراکم"
Fuel ,سوخت
Generator ,تولید کننده
Godsend ,خدادادی
Overwhelm ,‏تحت فشار بودن
Pharmaceutical ,مربوط به داروسازی
Preserved ,نگه داری- حفظ کردن
Reside in,واقع شدن در
Shrink ,"اب رفتن، تحلیل رفتن"
Situations ,موقعیتها
Suspect ,مشکوک بودن
Underlying  ,زیربنای چیزی بودن
Underwhelming,چشمگیر نبودن- کم فروغ
Outweigh,سنگین تر بودن -مهم تر بودن
markedly,به طور قابل توجه
Mutations ,جهش ها
pregnancy,حاملگی
someday,روزی
Lead to ,منجر شدن به
location ,مکان
spontaneous,آنی
additives,افزودنی ها
berries ,انواع توت ها
r bgh- free,فاقد آربی جی اج
biotic,حیاتی
digestive,هضم کننده
Fermentation,تخمیر
Flavored ,مزه دار
Grass-fed,با علف تغذیه شده
guar,یک نوع گیاه
Gum ,لثه- صمغ
Heated ,حرارت دیده
High-fructose,فرکتو بالا
Hormone-free,بدون هورمون
labeled,برچسب خورده
Nutrients ,مواد غذایی
Chilled ,سرما دیده
Consistency ,"تداوم، غلظت"
Corn ,ذرت
Derived from,مشتق شده از
Paying attention to, توجه کردن به
presence,حضور
Rather than,تا اینکه
Regulation ,مقررات-قوانین
Seek ,جستجو کردن
show up,دیده شدن
Sweeteners,‏شیرین کننده ها
Synthetic ,صنعتی- مصنوعی
syrup,شربت
Yogurt,ماست
Anthropology ,انسان شناسی
AS a part of,به عنوان بخشی از
Attitudes ,رفتارها- نگرش ها
Basis ,پایه- مبنا
ComPonents ,اجزاء
Consequently ,متعاقبا - در نتیجه
for this reason,بدین دلیل
generations,نسل ها
harming,آسیب زدن
in the same way,به همان شیوه
is shared,تقسیم شدن- سهیم شدن
issue,موضوع
magic,جادو- سحر
discipline,رشته تحصیلی
Ethnology ,نژادشناسی
External,خارجی- بیرونی
Folk or traditional medicine,پزشکی سنتی با بومی
Originated from,نشات گرفتن از
pass through‏,منتقل کردن یا شدن
Penetrating ,نفوذ کردن
pharmacology,دارو شناسی
Practices ,رویه ها- روش ها
Primitive,بدوی
Reactions,واکنش ها
Natural events ,حوادث طبیعی
Opinions ,عقاید
Of great importance,دارای اهمیت زیاد
Related To‏,مربوط به
religious beliefs,عقاید مذهبی
set up,تشکیل دادن- ساختن
societies,جوامع
sociology,جامعه شناسی
witchcraft,جادوگری
Accumulated,تجمع یافته
As the whole,بعنوان کل‌یامجموعه
Autonomously ,به طور خودکار یا مستقل
Capacity,ظرفیت
Conundrum,مشکل
Cultivate,پرورش دادن
Develop,"بروز دادن -مبتلا شدن، توسعه یافتن"
Dissemination,پخش و توزیع
Dynamics,ساز و کارها- فرایندها
Episode,دوره
Formal education ,آموزش رسمی
Fundamental,اساسی
Goal,هدف
Having to‏,مجبور بودن
start from stratch,از اول شروع کردن
impede ,مانع شدن
Knowing teacher,معلم دانا یا آگاه
learning paradox‏,معضل یادگیری
Learnings,آموزه ها
Long after ,مدت ها بعد از اینکه
Long-term‏,دراز مدت
minor,کوچک
On one’s owns,به خودی خود- تنهایی
on the part of‏,از طرف- مربوط به
Presumably,فرضاً
Reproduce,باز تولید- تولید مثل
self-help‏,کمک به خود
self-reliance,اتکاء به خود
sort ,نوع
Unfortunately,متاسفانه
passive,غیرفعال
truth,واقعیت
Unknowing student‏,دانش آموز بی اطلاع
Various forms,شکل های متفاوت
Advances,پیشرفت ها
Alleviate,تسکین دادن
Applicants,متقاضیان
application process,فرایند تقاضا
Aptitude ,استعداد
Attract,جذب کردن
Capable,قادر بودن
Challenging,چالش برانگیز
Complicated ,پیچیده
Diagnose,تشخیص
Earning,بدست آوردن
Exciting,مهیج
Experienced doctor ,پزشک باتجربه
Fascinating,جذاب- دلکش
intellectually,به لحاظ ذهنی
Intensely competitive ,به شدت رقابتی
Job security,امنیت شغلی
Potential,ظرفیت و قدرت
Qualities,خصوصیات
Respect,احترام
Reward,پاداش
Suffering,درد - رنج
Talented,با استعداد
Team-based work,کار تیمی
Treat,درمان کردن
Trust,اعتماد
Ultimately,سرانجام
Unimaginable,غیر قابل تصور
Winning a place,جایگاهی را بدست آوردن
witnessing,شاهد بودن
clarify,روشن کردن- مشخص کردن
cocerned,ارتباط داشتن- نگران بودن
deceiving others,فریب دادن دیگران
describe,توصیف کردن
Disagreement,عدم توافق
Loss of interest,فقدان علاقه
Meeting the criteria ,برآورده کردن ملاک چیزی
Overuse,استفاده بیش از حد
Participation ,مشارکت
Persistent ,مقاوم
Distress ,تشویش- اضطراب
Evolve ,"پیدایش، توسعه و تکامل"
Experts ,کارشناسان
identified,شناسایی
internet gaming disorder‏,اختلال مربوط به بازی های اینترنتی
Involve,شامل بودن
Preoccupation ,مفروق چیزی شدن
Symptoms ,نشانه ها
Uncertainty ,تردید
Withdrawal symptoms,علائم ترک-
Leading to ,منجرشدن به
Yet,با این وجود
,لغات مربوط به عصر پنج‌شنبه ٩۷-۹۶‏
A few years ago,چند سال قبل
keep heart attack at bay ,خطر حمله قلبی را دفع کردن
amid,در بین
frontier,مرز
Confused,گیج- درمانده
Could not have hit at a better time,دربهترین موقع رخ دادن
Debate,جرو بحث- مجادله
Decidedly ,جدی- به طور مصمم
Unsubstantiated ,اثبات نشده
Exist,وجود داشتن
Cancer-prevention research‏,تحقیقات مربوط به پیشگیری از سرطان
just,درست- فقط
moratorium,منع قانونی
Oat bran,سبوس جو
Pessimistic ,بدبین
Pioneering science,علم یا دانش پیشرو
Popular,معروف
 than ever‏,نسبت به همیشه
Added sugars,قندهای افزودنی
Artificially,به طو مصنوعی
Availability ,در دسترس بودن
Century ,قرن
Leading a sedentary lifestyle ‏,سبک زندگی بی تحرک در پیش گرفتن
Major reasons,.‏ دلایل اصلی
No longer. ,دیگر- من بعد
Obvious ,آشکار- واضح
conceive ,تصور کردن
consumption,مصرف
contributing factor,فاکتور موثر
Define ,تعریف کردن
demand ,تقاضا
infectious,عفونی
junk food,غذای بی خاصیت
Survive,زنده ماندن
Used to,سابقأ؛ قبلا
A great gap,شکاف بزرگ
as well as,و نیز همچنین
Belt ,کمربند
Discouraging ,نا امیدکننده
Education ,آموزش؛تحصیل
Embarrassing ,خجالت آور
Evidence,مدرک
extensive advances,پیشرفت های گسترده
Failure,شکست
For instance,برای مثال
handicaps,نواقص
accompained by,همراه با
acute conditions,بیماری های حاد
aimed at,متمرکز بر
Associated With,در ارتباط با- مرتبط با
burden,مسئولیت- بار
Plague ,وبا
Population ,جمعیت
Primarily ,عمدتاً
Regular meals,‏سه وعده غذایی معمول
Roughly ,تقریباً
Spread ,گسترش
Substantially ,به طور اساسی- اساسا
The obesity,چاقی
turn to,روی آوردن
Improved ,‏ارتقا یافته- پیشرفته
Literacy ,سواد
Paradoxical ,متناقض
Protective ,پیشگیرانه- حفاظتی
Replete with ,مملو از
surveys,تحقیقات
the absence,فقدان
the public`s acceptance,پذیرش عموم
urgency,ضرورت
vastly,به طور وسیع
widespread,گسترده
Chronic,مزمن
demand ,تقاضا- نیاز
Especially,به طور خاص
framwork,چارچوب
improvement,ارتقا
Cardiovascular disease,بیماری قلبی عروقی
Launch ,شروع کردن
Leading causes ,دلایل اصلی
Mitigate ,کاهش دادن
Modernization,مدرنیزه شدن
Non-adherence,پیروی ‌یا دنبال نکردن
Ongoing,درجریان- مداوم
Onset,شروع(یک بیماری)
Policymakers,سیاست گزاران
Population aging ,پیری جمعیت
Alert ,هوشیار
Allege ,ادعا کردن
Authenticate ,تایید کردن
carry out,انجام دادن
contradiction,تضاد
erroneous order,دستور اشتباه
once,وقتی که
opinion,ایده- عقیده
a series of tests,تعدادی آزمایش
active smokers,افراد در حال سیگار کشیدن
as soon as,به محض اینکه
Innovative,"ابتکاری ، خلاقانه "
Rarely do,بندرت رخ می دهد یا اتفاق می افتد
Regimen ,دستورات دارویی- رژیم غذایی- حکومت
Sanitation ,بهداشت
Sector ,بخش
shift,تغییر
Surveillance ,پایش
Transition ,انتقال
Urbanization ,شهری شدن
would ,هم معنای will
Periodic,دوره ای
Purposes ,اهداف
Questionable,سوال برانگیز
Resolve,حل کردن
Supervisor,پرستار ارشد- سوپروایزر
Transcribing,نوشتن مطالب گفتاري
verification,تایید
order,دستور
find out,فهمیدن
margin,حاشیه
stimulation,تحریک
Bested ,بهتر عمل کردن
commit,مرتکب شدن
concentrate,تمرکز کردن
deprived of,محروم از
subject,فرد شرکت کننده در تحقیق
Whether,اینکه آیا
Equally,به طور مساوی
boost ,ارتقا دادن
Abundant ,فراوان -بسیار زیاد
Actually,واقعا
Adverse effects,اثرات بد
Associated odors ,بوی همراه
Average person,‏فرد معمولی
Considerable ,قابل ملاحظه
Contribute to,نقش داشتن در
Cough ,سرفه
Dampness,نمناکی
Damp,نمناک
Deteriorating ,تخریب کننده- فاسد کننده
Diminished,کاهش یافته
Substance,ماده
Taking necessary steps,قدم های ضروری برداشتن
Disagreement ,"عدم‌توافق، اختلاف‌نظر"
Dust mites ,حشرات ریز میکروسکوپی
moisture,رطوبت اضافی
Further research,تحقیقات بیشتر
Getting rid of,‏خلاص شدن
Hair-splitting ,موشکافی کردن
indoor mold,کپک خانگی
Moisture ,رطوبت
Mold by-products ,محصولات جانبی کپک
Nuisance-free‏,بدون مزاحمت
Respiratory illnesses‏,بیماری های تنفسی
Runny nose,آبریزش بینی
Scientific community,جامعه علمی
Sinus conditions‏,مشکلات سینوس مغزی
Affective disorder‏,اختلال احساسی
Behavioral disorders,اختلالات رفتاری
Coinciding ,همزمان
Compared with‏,در مقایسه با
Match up ,مناسب چیزی بودن
Dramatic disruptions ,اختلالات برجسته
Operate,عمل کردن
Peak ,به بالاترین حد رسیدن
Neuron,سلول عصبی
Dusk ,غروب
Exaggerated response of,واکنش بیش از حد
Genetically engineered ,به لحاظ ژنتیک مهندسی شدن
Glow green ,تابش سبز
House,محل استقرار
Imprinting mechanisms ,مکانیزم های ژنتیکی
Accommodate,سازگار شدن
Communities,جوامع
Depression,افسردگی
Determinants,مولفه ها- فاکتورها
Documenting ,با سند به چیزی اشاره کردن
Extensive,گسترده
Individuals,افراد
influence,تاثیر گذاشتن
International,بين المللی
Lead to,منجر شدن
Left untreated ,بدون درمان باقی ماندن
Apathogenic ,غیربیماری زا
Season switch ,تغییر فصل
Strain ,گونه- نژاد
Strikingly ,به طور برجسته ای
Summer-born mice,موش های متولد تابستان
Supra chiasmatic nucleus,هسته های هیپوتالاموسی
wean,از شیر گرفتن
Whopping ,مقدار چشمگیر
Maintain,حفظ کردن
Permanent,دائمی
Puberty,بلوغ
Self-esteem‏,عزت نفس
Self-mutilation,خودآزاری
Significantly,بطور معناداری
status,وضعیت
Suicide ,خودکشی
Therapeutic care,مراقبت درمانی
Transit,منتقل کردن
Vulnerable,آسیب پذیر
entities,موجودات
At least ,حداقل
capability ,تواناییی
context ,بافت- زمینه- شرایط
coping with,از عهده چیزی برآمدن
current ,اخیر- جاری
Decades ,دهه ها
Mount ,"ساختن،بوجود آوردن"
pandemics , ‏همه گیری جهانی
Particular ,خاص
Per year,‏در سال
Preventive measure ,اقدام پیشگیرانه
Ascent ,صعود
Chest pain,درد قفسه سینه
Dizziness,سرگیجه
Dosage,مقدار دارو
Due to,به دلیل- ناشی از
Experience,تجربه کردن
explanation,توضیح دادن
headache,سردرد
high altitudes,ارتفاعات بالا
lowland,سرزمین های فرودست (هم سطح دریا)
meditication,دارو- دارو درمانی
a variety of,گروهی از
Epidemics,همه گیری کشوری
Even though,اگرچه
Insufficient,ناکافی
Morbidity,ابتلا - بیماری
Mortality,مرگ و میر
Recognize ,شناسایی کردن
Represent,"ارائه کردن،نمایش دادن"
Severe,شدید
With regard to,با توجه به
Worldwide,جهانی
Protective,حفاظتی
Occasionally ,معمولا
Occur,رخ دادن
Percentage,درصد
Result in,منجرشدن به
Seek,دنبال چیزی بودن
Shortness of breath  ,تنگی نفس
temporarily,بطور موقت
uncommon,غیر متداول
ustable,بی ثبات
unusually,به طور غیر معمول
upon,به محض- برروی
reality,واقعیت
Adjust ,تنظیم کردن
Advantages ,مزایا
Computer-generated,خلق شده توسط کامپیوتر
Elevator ,اسانسور
Fear of heights,ترس از ارتفاع
Improve ,ارتقاء دادن
Insurance benefits,مزایای بیمه ای
Interact with,‏در تعامل بودن با
Mental illness,بیماری ذهنی
Phobias ,ترس
Concern ,"نگرانی، ارتباط داشتن"
Constantly ,بطور ثابت
Depending on,وابسته
Due to,بواسطه- به دلیل
Fluctuate ,نوسان داشتن
Frequently ,بطور مکرر
Getting sick,مریض شدن
Mandatory ,الزامی
Mathematically ,از نظر ریاضی
Missing puzzle piece,قطعه گمشده معما
Necessarily ,الزاما
Non-mandatory ,غیراجباری
Steady ,ثابت
Recreating ,خلق مجدد
Require,نیاز داشتن
Schedule ,"جدول، برنامه ریزی کردن"
Therapist,درمانگر
Three-dimensional‏,سه بعدی
Throughout,سرتاسر
Used to‏,سابقاً
Virtual,شبه واقعی
Public speaking,صحبت در جمع
Officials,مسئولین
Peer,دوستان
Stay high,بالا باقی ماندن
Pressure,فشار
Purely ,کاملا -به طور خالص
Rational,منطقی
Rules ,"قوانین ، مقررات "
Significantly,بطور چشمگیر
That's why‏,بدین دلیل است که
To model ,مدل سازی کردن- طراحی کردن
urn out‏,به نظر رسیدن
Unfounded,بی اساس
worry about‏,نگران بودن از
accomplishments ,دستاوردها
Advances ,پیشرفت ها
Appearance ,ظاهر
Battle ,جنگ
Campaign ,جنگ
certain ,مشخص- معین
Contract,مبتلا شدن- منقبض شدن
Decade,دهه
Elimination,حذف
Eradication,ریشه کنی
Following,"بدنبال، بعدی "
has been achieved,حاصل شده است
Individuals ,افراد
Lead to ,منجر شدن به
met the goal,به هدف رسیدن
A great deal of,"مقدار زیادی، تعداد زیادی"
are likely to ,احتمالا
ciated with ,مرتبط با
Body ,"بدن، اندام. مجموعه"
not only,نه تنها
But also ,بلکه
Cognitive health,سلامت ذهنی
Gradually ,‏به تدریج
Must be obtained,بایستی حاصل شود
Obstacles,موانع
Occur ,رخ دادن
Overcome ,غلبه کردن
Paralyze ,فلج کردن
Polio ,فلج اطفال
Problematic ,مشکل ساز
Recreate ,"خلق مجدد، تکرار"
Remarkable ,برجسته- قابل ملاحظه
Smallpox ,آبله
Terrible ,وحشتناك
Untreated ,درمان نشده
Victim ,قربانی
Was launched,شروع شد
Were disfigured,معلول شدند
in the field of,در زمینه
Conception ,لقاح- تصور
Conditions ,اختلالات- شرایط
Definition ,تعریف
Detrimental ,مضر
Exclusively ,بطور انحصاری
Explore ,کشف کردن
Poor ,ضعیف- کم
Postnatal ,بعد از تولد
Predisposition,"استعداد به بیماری، زمینه"
Overwhelming ,"چشمگیر،تاثیرگذار"
Ovum ,تخمك
Play a key role,نقش کلیدی بازی کردن
Status ,وضعیت
Through ,‏از طریق
Womb ,رحم
Appeare ,ظاهر شدن- بنظر رسیدن
At least,حداقل
cage,قفس
Cruel ,بی رحم
Documented ,مستند- ثابت شده
Emerging ,در حال ظهور
Enormous ,هنگفت- بسیار زیاد
Expansion ,گسترش
Gave rise to ,منجر شدن
Inadequate ,ناکافی
Indicator ,"شاخص، نشانگر"
insufficient ,ناکافی
Involving ,شامل
Justifiable ,قابل توجیه
non-existent ,ناموجود
point to,اشاره کردن.رجاع دادن مراجعه کردن
poorly regulated,دارای قوانین ضعیف
practice,رویه- روش- شغل
Prohibited ,ممنوع
prominent,برتری
rose ri promience,به برتری رسیدن
sizeable,بسیار بزرگ
supply,تامین
suppporters,حامیان
Toxicity ,سمّیت
Trade ,تجارت
Unreliable ,نامعتبر
Virtually ,تقریباً
Pharmaceutical ,داروسازی
opponents,مخالفین
reveal,آشکار کردن
survey,تحقیق
to associate with,ارتباط برقرار کردن- رابطه داشتن
to get better,بهتر شدن
healthcare providers,متخصصین سلامت
interact,تعامل کردن
reassurance,اطمینان مجدد
To go an extra mile,توجه بیشتری کردن
Trusting,قابل اعتماد-مورد اعتماد
warmth,گرما- حرارت
alternate,تغییر دادن
appropriateness ,درستی
association ,ارتباط
At least ,حداقل
brisk walking ,پیاده روی تند
clamber,حفره- اتاقک
Constitute ,تشکیل دادن
Endurance ,تحمل
Excessive ,اضافی
In addition to ,بعلاوه
As well as‏,و همچنین
compensate,جبران کردن
Components,اجزاء
Criticized by‏,مورد انتقاد واقع شدن
Deficiency,نقص- کمبود
Excess ,اضافی
Extract ,عصاره
Have been put forward,ارائه شده اند
intensity,شدت
Not Broken a sweat in a while,‏برای مدتی ورزش نکردن
Overtraining,تمرین بیش از حد
Perception,درك
Revolve,پیرامون چیزی بودن
Sprain,پیچ خوردگی
Tough workout ,ورزش شدید
Typically,بطور متداول
Vigorous,شدید
With regard to‏,در ارتباط با
Monitor,نظارت کردن
Nutrients,مواد مغذی
nutrition,تغذیه
organic,طبیعی- غیرشیمیایی
osteoporosis,پوکی استخوان
positively,به طور مثبت
preterm,تولد زودرس
shortcomings,نواقص
Herbal ,گیاهی
In relation to,در ارتباط با
Ingredients ,ترکیبات
Labeling ,برچسب گذاری
Manufacturers ,تولید کنندگان
Statements ,سخنان- بیانات
stillbirth,زایمان نارس
Substances ,مواد مغذی
Supplement ,مکمل
Threatening ,تهدید کننده
Aggressive ,پرخاشگر
Both ....and ,هم این ...هم آن
Co worker,همکار
Disrespectful ,غیر محترمانه
Either ...... OF,یا اين ...یا آن
Executive ,اجرایی
Expressing ,بیان کردن
Fabric ,پارچه
Fashion design,طراحی مد
For instance,به عنوان مثال
impose ,تحمیل کردن
In short,بطور خلاصه
Interpersonal ,‏بین فردی
Less effective ,دارای تاثیر کمتر
neither….nor,‏نه اين ... نه آن
on the one hand,از یک طرف
Passive ,منفعل
Submit ,"تسلیم شدن، پذیرفتن"
The ones ,ضمیرمبهم جایگزین اسم
To dominate,مسلط شدن
unattractive,غیرجذاب
unproductive,بی ثمر
Abundance ,وفور- فراوانی
Alarming ,هشدار دهنده
Antenna ,آنتن
,مرتبط هستند
At a distance,با فاصله
Avoidable ,قابل اجتناب
Cancer-causing ,سرطانزا
Extensively,بطور گسترده
Indicate ,اشاره داشتن
Keep short,کوتاه نگاه داشتن
longer talks,مکالمات طولانی تر
Meanwhile,در عین حال
Wicrowaves ,امواج مایکرویو
Potential ,ظرفیت
cell phones,تلفن های همراه
compared to,در مقایسه با
concerned,نگران
Conduct,هدایت کردن- انجام تحقیق
conventional‏,امروزی
Emit,ساطع کردن
Exposure,مواجهه
Algiatry,کنترل درد
Analgesics ,ضد دردها
Approach ,رویکرد
Branch ,شاخه
Clinical ,بالینی
Coordinated ,هماهنگ
easing,تسکین دادن
employing,بکار بردن- اعمال کردن
Heal,درمان و شفا دادن
Interdisciplinary,بین رشته ای
Interventional ,مداخله ای(درمانی)
Measures ,اقدامات
Pathology ,آسیب
are advised,توصیه می شوند
AS soon as ,به محض اینکه
Develop ,بروز دادن-مبتلا شدن- توسعه یافتن
Precautions ,اقدامات احتیاطی
Precious ,گرانبها
Residential ,مسکونی
Specialists ,متخصصین
Strap ,بستن
The waist ,کمر
Persist ,مقاومت کردن
Pharmacists,داروشناسان
Practitioners,متخصصین
Procedure,روش -شیوه اجرایی
Promptly,"آنی، فی البداهه "
Psychologists,روانشناسان
Quality,کیفیت
Relieve,تسکین دادن
Resistant,مقاوم
Resolve,حل کردن
Suffering ,رنج
Trauma ,صدمه
Underlying,زیربنایی
Obvious,آشکار
Particularly,بطور خاص
Plenty of‏,تعداد زیاد. مقدار زیاد
Discomfort ,ناراحتی
Enhanced ,ارتقا یافته
Following,"بدنبال، بعدی "
Guidelines,اصول راهنما
Hazardous,خطرناك
Immobility,بی حرکتی
Mean,به این معنا که
Pneumonia,پنومونی
point out‏,اشاره کردن
Postoperative,بعد از عمل
Regain ,بازیابی کردن
Resting,استراحت
Tremendously,بسیار بزرگ و زیاد
Views,دیدگاه ها
Abnormalities,ناهنجاری ها
are expressed,ظاهر می شوند. ظهور پیدا می کنند
are known,معروف هستند
